strategy,signal_time,entry_time,exit_time,entry_price,exit_price,sl,target,shares,pnl,exit_reason,symbol
VWLM,2026-01-20 08:00:00+05:30,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,1182.8,1148.84,1148.84,1250.72,84,-2852.640000000003,SL,CYIENT
VWLM,2026-01-20 08:00:00+05:30,2026-01-20 12:00:00+05:30,2026-01-23 12:00:00+05:30,184.68,177.675,177.675,198.69,541,-3789.7049999999977,SL,JINDALSAW
VOLATILITY_BREAKOUT,2026-01-20 08:00:00+05:30,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,177.0,173.11425,173.11425,184.7715,564,-2191.563000000001,SL,FINPIPE
VOLATILITY_BREAKOUT,2026-01-20 08:00:00+05:30,2026-01-20 12:00:00+05:30,2026-01-23 12:00:00+05:30,918.5,890.615,890.615,974.27,108,-3011.579999999999,SL,INDUSINDBK
VOLATILITY_BREAKOUT,2026-01-20 08:00:00+05:30,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,360.65,350.92999999999995,350.92999999999995,380.09,277,-2692.440000000008,SL,ABCAPITAL
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-23 08:00:00+05:30,125.3,123.4,121.35875,133.1825,798,-1516.1999999999932,BREAKOUT_FADE,PNB
VWLM,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-02-01 08:00:00+05:30,1651.0,1616.0875,1616.0875,1720.825,60,-2094.7499999999945,SL,INFY
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-21 08:00:00+05:30,4706.0,4576.1675000000005,4576.1675000000005,4965.664999999999,21,-2726.48249999999,SL,CRISIL
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-22 08:00:00+05:30,33480.0,32835.0,32766.75,34906.5,2,-1290.0,BREAKOUT_FADE,HONAUT
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-21 08:00:00+05:30,1685.2,1644.535,1644.535,1766.5300000000002,59,-2399.234999999998,SL,IKS
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-22 08:00:00+05:30,181.0,188.74,173.75125,195.4975,552,4272.480000000005,BREAKOUT_FADE,JINDALSAW
VOLATILITY_BREAKOUT,2026-01-20 12:00:00+05:30,2026-01-21 08:00:00+05:30,2026-01-22 08:00:00+05:30,1063.0,1074.6,1034.965,1119.07,94,1090.3999999999915,BREAKOUT_FADE,RAMCOCEM
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,1372.6,1483.03,1317.3849999999998,1483.03,72,7950.960000000005,TARGET,CREDITACC
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2348.0,2253.425,2253.425,2537.15,42,-3972.1499999999924,SL,MCX
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 12:00:00+05:30,834.05,830.0,795.67625,910.7975,119,-481.9499999999946,BREAKOUT_FADE,CHENNPETRO
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-27 12:00:00+05:30,183.0,192.97199999999998,178.014,192.97199999999998,546,5444.711999999989,TARGET,TATASTEEL
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-29 08:00:00+05:30,7725.5,7772.5,7495.25,8186.0,12,564.0,BREAKOUT_FADE,OFSS
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-29 08:00:00+05:30,158.49,169.734,152.86800000000002,169.734,630,7083.72,TARGET,BANKINDIA
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-23 08:00:00+05:30,158.49,162.63,152.86800000000002,169.734,630,2608.1999999999916,BREAKOUT_FADE,BANKINDIA
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,103.17,108.4995,100.50525,108.4995,969,5164.285499999996,TARGET,J&KBANK
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,694.8,667.65375,667.65375,749.0925,143,-3881.9137500000015,SL,HINDZINC
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-23 08:00:00+05:30,1040.1,1100.85,1009.7249999999999,1100.85,96,5832.0,TARGET,JINDALSTEL
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,103.17,108.4995,100.50525,108.4995,969,5164.285499999996,TARGET,J&KBANK
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-23 12:00:00+05:30,183.0,187.88,178.014,192.97199999999998,546,2664.4799999999977,BREAKOUT_FADE,TATASTEEL
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2348.0,2253.425,2253.425,2537.15,42,-3972.1499999999924,SL,MCX
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-30 08:00:00+05:30,2115.5,2064.44,2064.44,2217.62,47,-2399.8199999999974,SL,COLPAL
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-23 12:00:00+05:30,1878.9,1835.3625000000002,1835.3625000000002,1965.9750000000001,53,-2307.487499999995,SL,JBCHEPHARM
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-27 08:00:00+05:30,19855.0,18871.75,18871.75,21821.5,5,-4916.25,SL,FORCEMOT
VWLM,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-23 08:00:00+05:30,1653.8,1640.5,1608.6575,1744.085,60,-797.9999999999973,EMA_REVERSAL,IKS
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,549.9,533.1,525.255,599.19,181,-3040.799999999992,BREAKOUT_FADE,HINDCOPPER
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,1372.6,1483.03,1317.3849999999998,1483.03,72,7950.960000000005,TARGET,CREDITACC
VOLATILITY_BREAKOUT,2026-01-21 08:00:00+05:30,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2233.8,2219.3,2164.0575000000003,2373.2850000000003,44,-638.0,BREAKOUT_FADE,INDIAMART
VWLM,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-29 08:00:00+05:30,1035.0,1069.6275,1017.68625,1069.6275,96,3324.2400000000052,TARGET,SBIN
VOLATILITY_BREAKOUT,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-23 12:00:00+05:30,3982.5,3932.8,3883.695,4180.11,25,-1242.4999999999955,BREAKOUT_FADE,TORNTPHARM
VOLATILITY_BREAKOUT,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-22 08:00:00+05:30,371.5,363.4975,363.4975,387.505,269,-2152.672499999999,SL,GICRE
VWLM,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-23 12:00:00+05:30,27500.0,26939.75,26939.75,28620.5,3,-1680.75,SL,SHREECEM
VOLATILITY_BREAKOUT,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-23 12:00:00+05:30,7925.5,7755.0,7744.7125,8287.075,12,-2046.0,BREAKOUT_FADE,GILLETTE
VOLATILITY_BREAKOUT,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-23 08:00:00+05:30,4552.0,4506.0,4422.7825,4810.4349999999995,21,-966.0,BREAKOUT_FADE,CRISIL
VWLM,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-29 08:00:00+05:30,859.7,913.565,832.7675,913.565,116,6248.340000000001,TARGET,INDIANB
VOLATILITY_BREAKOUT,2026-01-21 12:00:00+05:30,2026-01-22 08:00:00+05:30,2026-01-23 12:00:00+05:30,521.0,519.5,509.885,543.23,191,-286.5,BREAKOUT_FADE,DABUR
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 12:00:00+05:30,1285.5,1258.74,1258.74,1339.02,77,-2060.5199999999995,SL,AXISBANK
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 12:00:00+05:30,753.25,739.72375,739.72375,780.3025,132,-1785.4650000000006,SL,MARICO
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-28 08:00:00+05:30,5736.0,5700.0,5604.4125,5999.175,17,-612.0,BREAKOUT_FADE,ALKEM
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 12:00:00+05:30,366.5,362.5,355.62125000000003,388.2575,272,-1088.0,BREAKOUT_FADE,RECLTD
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,186.14,197.471,180.47449999999998,197.471,537,6084.747000000009,TARGET,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-27 08:00:00+05:30,672.9,732.6225,643.0387499999999,732.6225,148,8838.929999999995,TARGET,HINDZINC
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,1473.1,1407.61,1407.61,1604.08,67,-4387.830000000001,SL,CREDITACC
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-27 08:00:00+05:30,527.6,516.23,516.23,550.34,189,-2148.9300000000007,SL,DABUR
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-27 08:00:00+05:30,262.0,281.09499999999997,252.45250000000001,281.09499999999997,381,7275.194999999989,TARGET,KARURVYSYA
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-28 08:00:00+05:30,2379.5,2361.9,2331.0275,2476.445,42,-739.1999999999962,BREAKOUT_FADE,HINDUNILVR
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 12:00:00+05:30,2277.0,2298.0,2172.375,2486.25,43,903.0,BREAKOUT_FADE,MCX
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,186.14,197.471,180.47449999999998,197.471,537,6084.747000000009,TARGET,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,421.8,415.75,410.93625000000003,443.52750000000003,237,-1433.8500000000026,BREAKOUT_FADE,COALINDIA
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,1473.1,1407.61,1407.61,1604.08,67,-4387.830000000001,SL,CREDITACC
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-27 08:00:00+05:30,672.9,732.6225,643.0387499999999,732.6225,148,8838.929999999995,TARGET,HINDZINC
VOLATILITY_BREAKOUT,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-23 12:00:00+05:30,151.14,148.89,145.96124999999998,161.4975,661,-1487.25,BREAKOUT_FADE,SAIL
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-01-28 08:00:00+05:30,2277.0,2486.25,2172.375,2486.25,43,8997.75,TARGET,MCX
VWLM,2026-01-22 08:00:00+05:30,2026-01-22 12:00:00+05:30,2026-02-26 08:00:00+05:30,282.1,301.09000000000003,272.605,301.09000000000003,354,6722.460000000003,TARGET,FEDERALBNK
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-28 08:00:00+05:30,1310.0,1285.2425,1285.2425,1359.515,76,-1881.5699999999952,SL,NESTLEIND
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,419.0,412.3,408.00875,440.9825,238,-1594.5999999999972,BREAKOUT_FADE,BEL
VWLM,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-28 12:00:00+05:30,419.0,440.9825,408.00875,440.9825,238,5231.835000000004,TARGET,BEL
VWLM,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-28 08:00:00+05:30,239.65,250.95250000000001,233.99875,250.95250000000001,417,4713.142500000004,TARGET,ONGC
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-02-01 08:00:00+05:30,2650.0,2754.3,2529.9175,2890.165,37,3859.1000000000067,BREAKOUT_FADE,WAAREEENER
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-27 08:00:00+05:30,3487.1,3441.3,3373.5874999999996,3714.125,28,-1282.3999999999924,BREAKOUT_FADE,SUPREMEIND
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,378.0,368.64375,368.64375,396.7125,264,-2470.049999999997,SL,GICRE
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,1051.9,1033.9075,1033.9075,1087.8850000000002,95,-1709.287500000006,SL,SBIN
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,1714.6,1663.6225,1663.6225,1816.5549999999998,58,-2956.694999999998,SL,POLICYBZR
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-27 08:00:00+05:30,1253.5,1226.26,1226.26,1307.98,79,-2151.960000000001,SL,GODREJCP
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,903.45,872.8162500000001,872.8162500000001,964.7175,110,-3369.712499999996,SL,INDIANB
VOLATILITY_BREAKOUT,2026-01-22 12:00:00+05:30,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2185.0,2158.0,2132.725,2289.55,45,-1215.0,BREAKOUT_FADE,COLPAL
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-29 08:00:00+05:30,151.74,151.85,147.144,160.93200000000002,659,72.48999999999026,BREAKOUT_FADE,BANDHANBNK
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,1383.0,1348.2,1313.73,1521.54,72,-2505.5999999999967,BREAKOUT_FADE,CREDITACC
VWLM,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-02-09 12:00:00+05:30,12454.0,13060.45,12150.775,13060.45,8,4851.600000000006,TARGET,ULTRACEMCO
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-29 08:00:00+05:30,12454.0,12599.0,12150.775,13060.45,8,1160.0,BREAKOUT_FADE,ULTRACEMCO
VWLM,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 12:00:00+05:30,1383.0,1313.73,1313.73,1521.54,72,-4987.439999999999,SL,CREDITACC
VWLM,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,905.6,878.975,878.975,958.85,110,-2928.75,SL,INDUSINDBK
VWLM,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,195.09,188.64675,188.64675,207.9765,512,-3298.944000000003,SL,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,1099.4,1169.3150000000003,1064.4425,1169.3150000000003,90,6292.350000000017,TARGET,HOMEFIRST
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-29 08:00:00+05:30,361.6,363.75,350.14750000000004,384.505,276,593.3999999999937,BREAKOUT_FADE,M&MFIN
VWLM,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-28 08:00:00+05:30,378.15,404.655,364.8975,404.655,264,6997.319999999999,TARGET,NATIONALUM
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-28 08:00:00+05:30,953.85,997.9875,931.78125,997.9875,104,4590.299999999993,TARGET,HINDALCO
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,195.09,188.64675,188.64675,207.9765,512,-3298.944000000003,SL,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-23 08:00:00+05:30,2026-01-23 12:00:00+05:30,2026-01-28 08:00:00+05:30,378.15,404.655,364.8975,404.655,264,6997.319999999999,TARGET,NATIONALUM
VOLATILITY_BREAKOUT,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,2026-01-30 08:00:00+05:30,150.5,150.64,145.40975,160.6805,664,92.95999999999094,BREAKOUT_FADE,SAIL
VOLATILITY_BREAKOUT,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,2026-01-29 08:00:00+05:30,1034.1,1072.1399999999999,1015.0799999999999,1072.1399999999999,96,3651.8399999999965,TARGET,SBIN
VWLM,2026-01-23 12:00:00+05:30,2026-01-27 08:00:00+05:30,2026-02-01 12:00:00+05:30,3505.0,3394.8849999999998,3394.8849999999998,3725.23,28,-3083.2200000000066,SL,SUPREMEIND
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-29 12:00:00+05:30,191.61,202.00500000000002,186.41250000000002,202.00500000000002,521,5415.7950000000055,TARGET,TATASTEEL
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-30 08:00:00+05:30,1207.1,1212.2,1177.3249999999998,1266.6499999999999,82,418.2000000000112,BREAKOUT_FADE,JSWSTEEL
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,485.65,481.2,469.67875,517.5925,205,-912.2499999999977,BREAKOUT_FADE,SONACOMS
VWLM,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-02-01 12:00:00+05:30,1207.1,1177.3249999999998,1177.3249999999998,1266.6499999999999,82,-2441.5500000000075,SL,JSWSTEEL
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-28 12:00:00+05:30,714.2,704.0,681.81875,778.9625000000001,140,-1428.0000000000064,BREAKOUT_FADE,HINDZINC
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-29 08:00:00+05:30,888.95,885.0,852.32,962.21,112,-442.4000000000051,BREAKOUT_FADE,KPRMILL
VWLM,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-02-03 08:00:00+05:30,189.66,202.764,183.108,202.764,527,6905.808000000007,TARGET,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-28 12:00:00+05:30,2426.1,2407.0,2369.6025,2539.095,41,-783.0999999999963,BREAKOUT_FADE,BALKRISIND
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-29 08:00:00+05:30,2394.0,2608.65,2286.675,2608.65,41,8800.650000000003,TARGET,MCX
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-02-01 12:00:00+05:30,189.66,189.1,183.108,202.764,527,-295.1200000000012,BREAKOUT_FADE,ASHOKLEY
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-27 12:00:00+05:30,1229.7,1317.1050000000002,1185.9975,1317.1050000000002,81,7079.805000000017,TARGET,HOMEFIRST
VWLM,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-30 08:00:00+05:30,714.2,681.81875,681.81875,778.9625000000001,140,-4533.375000000004,SL,HINDZINC
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-28 12:00:00+05:30,1313.0,1314.0,1279.4,1380.2,76,76.0,BREAKOUT_FADE,AXISBANK
VWLM,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-02-01 08:00:00+05:30,1313.0,1380.2,1279.4,1380.2,76,5107.2000000000035,TARGET,AXISBANK
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-02-01 08:00:00+05:30,846.5,850.95,801.9649999999999,935.57,118,525.1000000000054,BREAKOUT_FADE,CHENNPETRO
VOLATILITY_BREAKOUT,2026-01-27 08:00:00+05:30,2026-01-27 12:00:00+05:30,2026-01-29 08:00:00+05:30,128.2,122.55174999999998,122.55174999999998,139.4965,780,-4405.635000000004,SL,WELSPUNLIV
VWLM,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-30 08:00:00+05:30,157.0,151.6795,151.6795,167.64100000000002,636,-3383.838000000006,SL,SAIL
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,344.7,360.22499999999997,336.9375,360.22499999999997,290,4502.249999999994,TARGET,NTPC
VWLM,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-02-01 08:00:00+05:30,193.49,188.2835,188.2835,203.90300000000002,516,-2686.554000000003,SL,TATASTEEL
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,2146.0,2114.6,2093.455,2251.09,46,-1444.4000000000042,BREAKOUT_FADE,COLPAL
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,1890.0,1843.5075,1843.5075,1982.9850000000001,52,-2417.6100000000033,SL,JBCHEPHARM
VWLM,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-02-03 08:00:00+05:30,292.55,316.7375,280.45625,316.7375,341,8247.9375,TARGET,KARURVYSYA
VWLM,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-28 08:00:00+05:30,1242.0,1192.095,1192.095,1341.8100000000002,80,-3992.399999999998,SL,HOMEFIRST
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-28 08:00:00+05:30,243.45,253.815,238.26749999999998,253.815,410,4249.650000000003,TARGET,ONGC
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,287.0,283.7,274.83875,311.3225,348,-1148.400000000004,BREAKOUT_FADE,CUB
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,7580.0,7303.1375,7303.1375,8133.725,13,-3599.2125000000024,SL,CRAFTSMAN
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-01-29 08:00:00+05:30,3944.6,3917.5,3843.005,4147.79,25,-677.4999999999977,BREAKOUT_FADE,TORNTPHARM
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-02-01 08:00:00+05:30,292.55,286.5,280.45625,316.7375,341,-2063.050000000004,BREAKOUT_FADE,KARURVYSYA
VOLATILITY_BREAKOUT,2026-01-27 12:00:00+05:30,2026-01-28 08:00:00+05:30,2026-02-02 08:00:00+05:30,372.45,367.1,362.07,393.21,268,-1433.7999999999909,BREAKOUT_FADE,GICRE
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-30 08:00:00+05:30,1195.0,1187.9,1140.22,1304.5600000000002,83,-589.2999999999925,BREAKOUT_FADE,HOMEFIRST
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-30 08:00:00+05:30,289.8,290.6,282.15,305.1,345,276.0000000000039,BREAKOUT_FADE,PETRONET
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-29 12:00:00+05:30,1538.1,1531.6,1487.415,1639.47,65,-422.5,BREAKOUT_FADE,BDL
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-29 08:00:00+05:30,13607.0,13307.0,13151.15,14518.7,7,-2100.0,BREAKOUT_FADE,SOLARINDS
VWLM,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-02-02 08:00:00+05:30,1118.0,1084.895,1084.895,1184.21,89,-2946.3450000000016,SL,JINDALSTEL
VWLM,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-02-01 12:00:00+05:30,154.16,149.29025,149.29025,163.89950000000002,648,-3155.598000000007,SL,BANDHANBNK
VWLM,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-29 12:00:00+05:30,438.75,461.175,427.5375,461.175,227,5090.475000000002,TARGET,COALINDIA
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-29 12:00:00+05:30,438.75,461.175,427.5375,461.175,227,5090.475000000002,TARGET,COALINDIA
VWLM,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-30 08:00:00+05:30,13607.0,13151.15,13151.15,14518.7,7,-3190.9500000000025,SL,SOLARINDS
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-02-01 08:00:00+05:30,163.24,160.18,159.24025,171.2395,612,-1872.7200000000014,BREAKOUT_FADE,IOC
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-30 08:00:00+05:30,486.7,505.75,469.3825,521.335,205,3905.2500000000023,BREAKOUT_FADE,OIL
VOLATILITY_BREAKOUT,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-01-29 08:00:00+05:30,625.55,685.3325,595.6587499999999,685.3325,159,9505.417500000005,TARGET,HINDCOPPER
VWLM,2026-01-28 08:00:00+05:30,2026-01-28 12:00:00+05:30,2026-02-01 08:00:00+05:30,486.7,521.335,469.3825,521.335,205,7100.17500000001,TARGET,OIL
